# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  5 19:33:53 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-734 b,,,,,1.706000,0.083000,-0.079000,0,5085.00,102.00,-102.00,0
Kepler-734 b,0.0630000000,,,0,0.790000,0.480000,-0.480000,0,5482.00,118.00,-118.00,0
Kepler-734 b,0.0617000000,,,0,0.874000,1.642000,-0.228000,0,5112.00,91.00,-102.00,0
Kepler-734 b,,,,0,1.628170,,,0,5610.00,122.00,-122.00,0
Kepler-734 b,,,,,1.628170,,,0,5610.00,122.00,-122.00,0
Kepler-735 b,0.0966000000,,,0,0.803000,0.149000,-0.049000,0,5173.00,169.00,-140.00,0
Kepler-735 b,,,,,0.756226,,,0,4929.00,122.00,-122.00,0
Kepler-735 b,0.0966000000,,,0,0.803000,0.149000,-0.049000,0,5173.00,169.00,-140.00,0
Kepler-735 b,,,,,0.756226,,,0,4929.00,122.00,-122.00,0
Kepler-735 b,0.0920000000,,,0,0.690000,0.078000,-0.078000,0,5070.00,84.00,-84.00,0
Kepler-735 b,0.0965000000,,,0,0.798000,0.108000,-0.054000,0,5177.00,155.00,-155.00,0
Kepler-735 b,,,,,0.688000,0.054000,-0.049000,0,5171.00,181.00,-181.00,0
Kepler-735 b,,,,,0.800000,0.040000,-0.028000,0,5107.00,42.91,-45.51,0
Kepler-735 b,0.0966000000,,,0,0.803000,0.149000,-0.049000,0,5173.00,169.00,-140.00,0
Kepler-735 b,,,,0,0.756226,,,0,4929.00,122.00,-122.00,0
Kepler-736 b,,,,,0.858585,,,0,5093.00,123.00,-123.00,0
Kepler-736 b,,,,,0.856000,0.050000,-0.047000,0,5046.00,101.00,-101.00,0
Kepler-736 b,,,,,0.810000,0.047000,-0.042000,0,5217.00,50.31,-50.86,0
Kepler-736 b,,,,0,0.858585,,,0,5093.00,123.00,-123.00,0
Kepler-736 b,0.0446000000,,,0,0.810000,0.233000,-0.054000,0,5335.00,169.00,-137.00,0
Kepler-736 b,0.0446000000,,,0,0.810000,0.233000,-0.054000,0,5335.00,169.00,-137.00,0
Kepler-736 b,0.0430000000,,,0,0.740000,0.390000,-0.390000,0,5273.00,86.00,-86.00,0
Kepler-736 b,,,,,0.858585,,,0,5093.00,123.00,-123.00,0
Kepler-736 b,0.0446000000,,,0,0.810000,0.233000,-0.054000,0,5335.00,169.00,-137.00,0
Kepler-736 b,0.0428000000,,,0,0.855000,0.039000,-0.066000,0,5052.00,83.00,-75.00,0
Kepler-737 b,,,,,0.517539,0.015570,-0.015570,0,3793.00,157.00,-157.00,0
Kepler-737 b,,,,,0.480000,0.026000,-0.024000,0,3813.00,40.13,-38.49,0
Kepler-737 b,0.1422000000,,,0,0.461000,0.040000,-0.053000,0,3755.00,75.00,-84.00,0
Kepler-737 b,,,,,0.511000,0.014000,-0.014000,0,3753.00,75.00,-75.00,0
Kepler-737 b,,,,0,0.517539,0.015570,-0.015570,0,3793.00,157.00,-157.00,0
Kepler-737 b,0.1443000000,,,0,0.460000,0.060000,-0.060000,0,3750.00,56.00,-75.00,0
Kepler-737 b,,,,,0.517539,0.015570,-0.015570,0,3793.00,157.00,-157.00,0
Kepler-737 b,0.1490000000,,,0,0.513000,0.025000,-0.025000,0,3979.00,200.00,-200.00,0
Kepler-737 b,0.1443000000,,,0,0.460000,0.060000,-0.060000,0,3750.00,56.00,-75.00,0
Kepler-737 b,0.1443000000,,,0,0.460000,0.060000,-0.060000,0,3750.00,56.00,-75.00,0
Kepler-738 b,,,,0,0.953211,,,0,5230.88,118.75,-118.75,0
Kepler-738 b,,,,,0.953211,,,0,5230.88,118.75,-118.75,0
Kepler-738 b,,,,,0.911000,0.076000,-0.069000,0,5468.00,191.00,-191.00,0
Kepler-738 b,0.1600000000,,,0,0.790000,0.140000,-0.140000,0,5493.00,73.00,-73.00,0
Kepler-738 b,0.1552000000,,,0,0.749000,0.130000,-0.065000,0,5474.00,147.00,-163.00,0
Kepler-738 b,0.1548000000,,,0,0.750000,0.188000,-0.055000,0,5465.00,167.00,-147.00,0
Kepler-738 b,,,,,0.820000,0.058000,-0.052000,0,5327.00,66.34,-61.93,0
Kepler-738 b,,,,,0.953211,,,0,5230.88,118.75,-118.75,0
Kepler-738 b,0.1548000000,,,0,0.750000,0.188000,-0.055000,0,5465.00,167.00,-147.00,0
Kepler-738 b,0.1548000000,,,0,0.750000,0.188000,-0.055000,0,5465.00,167.00,-147.00,0
Kepler-739 b,0.1054000000,,,0,0.904000,0.334000,-0.076000,0,5997.00,155.00,-183.00,0
Kepler-739 b,,,,,1.073830,,,0,5628.00,122.00,-122.00,0
Kepler-739 b,,,,0,1.073830,,,0,5628.00,122.00,-122.00,0
Kepler-739 b,0.1054000000,,,0,0.904000,0.334000,-0.076000,0,5997.00,155.00,-183.00,0
Kepler-739 b,0.1070000000,,,0,0.930000,0.320000,-0.320000,0,6000.00,100.00,-100.00,0
Kepler-739 b,0.1054000000,,,0,0.904000,0.334000,-0.076000,0,5997.00,155.00,-183.00,0
Kepler-739 b,,,,,0.900000,0.114000,-0.067000,0,5601.00,89.95,-87.84,0
Kepler-739 b,,,,,1.073830,,,0,5628.00,122.00,-122.00,0
Kepler-739 b,0.1054000000,,,0,0.904000,0.264000,-0.088000,0,5997.00,162.00,-198.00,0
Kepler-739 b,,,,,1.052000,0.090000,-0.081000,0,6000.00,210.00,-210.00,0
Kepler-74 b,,,,0,1.437280,,,0,5828.81,125.92,-125.92,0
Kepler-74 b,,,,,1.342000,0.068000,-0.064000,0,6050.00,121.00,-121.00,0
Kepler-74 b,0.0801000000,,,0,1.498000,0.095000,-0.131000,0,6056.00,112.00,-154.00,0
Kepler-74 b,,,,,1.437280,,,0,5828.81,125.92,-125.92,0
Kepler-74 b,0.0740000000,,,0,0.910000,0.320000,-0.320000,0,5945.00,119.00,-119.00,0
Kepler-74 b,,,,,1.437280,,,0,5828.81,125.92,-125.92,0
Kepler-74 b,0.0781000000,0.0007000000,-0.0007000000,0,1.120000,0.040000,-0.040000,0,6000.00,100.00,-100.00,0
Kepler-74 b,0.0801000000,,,0,1.498000,0.093000,-0.140000,0,6056.00,120.00,-144.00,0
Kepler-74 b,0.0840000000,0.0140000000,-0.0140000000,0,1.510000,0.140000,-0.140000,0,6050.00,110.00,-110.00,0
Kepler-74 b,0.0801000000,,,0,1.498000,0.095000,-0.131000,0,6056.00,112.00,-154.00,0
Kepler-74 b,,,,,1.437280,,,0,5828.81,125.92,-125.92,0
Kepler-74 b,0.0801000000,,,0,1.498000,0.095000,-0.131000,0,6056.00,112.00,-154.00,0
Kepler-74 b,0.0781300000,0.0008400000,-0.0008800000,0,1.120000,0.040000,-0.040000,0,6000.00,100.00,-100.00,0
Kepler-74 b,,,,,1.480000,0.119000,-0.105000,0,6068.00,110.88,-108.72,0
Kepler-740 b,,,,0,0.986491,,,0,5415.15,184.12,-184.12,0
Kepler-740 b,,,,,0.971000,0.091000,-0.082000,0,5750.00,201.00,-201.00,0
Kepler-740 b,,,,,0.986491,,,0,5415.15,184.12,-184.12,0
Kepler-740 b,,,,,0.870000,0.099000,-0.052000,0,5438.00,62.55,-80.55,0
Kepler-740 b,,,,,0.986491,,,0,5415.15,184.12,-184.12,0
Kepler-740 b,0.0450000000,,,0,0.830000,0.790000,-0.790000,0,5669.00,128.00,-128.00,0
Kepler-740 b,0.0462000000,,,0,0.922000,0.381000,-0.072000,0,5739.00,173.00,-179.00,0
Kepler-740 b,0.0462000000,,,0,0.922000,0.381000,-0.072000,0,5739.00,173.00,-179.00,0
Kepler-740 b,0.0462000000,,,0,0.922000,0.264000,-0.088000,0,5739.00,171.00,-188.00,0
Kepler-740 b,0.0462000000,,,0,0.922000,0.381000,-0.072000,0,5739.00,173.00,-179.00,0
Kepler-741 b,,,,,1.331000,0.119000,-0.108000,0,6335.00,222.00,-222.00,0
Kepler-741 b,,,,,1.381330,,,0,5944.00,122.00,-122.00,0
Kepler-741 b,0.0740000000,,,0,1.032000,0.517000,-0.091000,0,6319.00,163.00,-210.00,0
Kepler-741 b,,,,,1.381330,,,0,5944.00,122.00,-122.00,0
Kepler-741 b,0.0740000000,,,0,1.032000,0.517000,-0.091000,0,6319.00,163.00,-210.00,0
Kepler-741 b,,,,,1.240000,0.421000,-0.147000,0,6129.00,80.64,-111.81,0
Kepler-741 b,0.0750000000,,,0,1.070000,0.380000,-0.380000,0,6330.00,110.00,-110.00,0
Kepler-741 b,0.0740000000,,,0,1.032000,0.517000,-0.091000,0,6319.00,163.00,-210.00,0
Kepler-741 b,0.0744000000,,,0,1.058000,0.349000,-0.116000,0,6321.00,169.00,-206.00,0
Kepler-741 b,,,,0,1.381330,,,0,5944.00,122.00,-122.00,0
Kepler-742 b,,,,,0.710000,0.023000,-0.027000,0,4642.00,41.76,-44.03,0
Kepler-742 b,0.0744000000,,,0,0.810000,0.049000,-0.079000,0,4743.00,142.00,-142.00,0
Kepler-742 b,,,,,0.684000,0.052000,-0.047000,0,4732.00,166.00,-166.00,0
Kepler-742 b,,,,,0.727321,,,0,4545.00,122.00,-122.00,0
Kepler-742 b,0.0744000000,,,0,0.810000,1.887000,-0.065000,0,4743.00,138.00,-115.00,0
Kepler-742 b,0.0744000000,,,0,0.810000,1.887000,-0.065000,0,4743.00,138.00,-115.00,0
Kepler-742 b,,,,,0.727321,,,0,4545.00,122.00,-122.00,0
Kepler-742 b,0.0744000000,,,0,0.810000,1.887000,-0.065000,0,4743.00,138.00,-115.00,0
Kepler-742 b,,,,0,0.727321,,,0,4545.00,122.00,-122.00,0
Kepler-742 b,0.0700000000,,,0,0.628000,0.017000,-0.017000,0,4628.00,73.00,-73.00,0
Kepler-743 b,0.0418000000,,,0,0.857000,0.101000,-0.040000,0,5511.00,98.00,-120.00,0
Kepler-743 b,0.0418000000,,,0,0.845000,0.144000,-0.028000,0,5530.00,106.00,-104.00,0
Kepler-743 b,0.0416600000,0.0004700000,-0.0004700000,0,0.918000,0.022000,-0.021000,0,5509.00,60.00,-60.00,0
Kepler-743 b,0.0420000000,,,0,0.917000,0.051000,-0.051000,0,5542.00,50.00,-50.00,0
Kepler-743 b,,,,,0.916000,0.038000,-0.036000,0,5509.00,110.00,-110.00,0
Kepler-743 b,,,,0,0.924495,0.066297,-0.033979,0,5423.64,100.92,-131.21,0
Kepler-743 b,,,,,0.924495,0.066297,-0.033979,0,5423.64,100.92,-131.21,0
Kepler-743 b,0.0418000000,,,0,0.845000,0.144000,-0.028000,0,5530.00,106.00,-104.00,0
Kepler-743 b,0.0418000000,,,0,0.845000,0.144000,-0.028000,0,5530.00,106.00,-104.00,0
Kepler-743 b,,,,,0.850000,0.019000,-0.020000,0,5486.00,77.47,-78.82,0
Kepler-743 b,,,,,0.924495,0.066297,-0.033979,0,5423.64,100.92,-131.21,0
Kepler-744 b,,,,0,0.821117,,,0,5605.14,77.44,-77.44,0
Kepler-744 b,,,,,0.871000,0.038000,-0.036000,0,5495.00,110.00,-110.00,0
Kepler-744 b,0.1049000000,,,0,1.592000,0.711000,-0.504000,0,5957.00,169.00,-181.00,0
Kepler-744 b,,,,,0.821117,,,0,5605.14,77.44,-77.44,0
Kepler-744 b,0.1049000000,,,0,1.592000,0.711000,-0.504000,0,5957.00,169.00,-181.00,0
Kepler-744 b,0.0973500000,0.0012500000,-0.0012500000,0,0.862000,0.022000,-0.022000,0,5495.00,60.00,-60.00,0
Kepler-744 b,0.0993000000,,,0,0.933000,0.120000,-0.080000,0,5547.00,99.00,-110.00,0
Kepler-744 b,,,,,0.930000,0.064000,-0.048000,0,5594.00,84.04,-77.39,0
Kepler-744 b,0.1049000000,,,0,1.592000,0.711000,-0.504000,0,5957.00,169.00,-181.00,0
Kepler-744 b,,,,,0.821117,,,0,5605.14,77.44,-77.44,0
Kepler-744 b,0.1050000000,,,0,1.570000,0.640000,-0.640000,0,5938.00,106.00,-106.00,0
Kepler-745 b,,,,,1.605550,,,0,5654.67,155.53,-155.53,0
Kepler-745 b,,,,,1.545000,0.101000,-0.094000,0,5783.00,116.00,-116.00,0
Kepler-745 b,0.0900000000,,,0,0.880000,0.410000,-0.410000,0,5841.00,113.00,-113.00,0
Kepler-745 b,,,,0,1.605550,,,0,5654.67,155.53,-155.53,0
Kepler-745 b,0.0908000000,,,0,0.917000,0.353000,-0.078000,0,5880.00,157.00,-190.00,0
Kepler-745 b,0.0908000000,,,0,0.917000,0.353000,-0.078000,0,5880.00,157.00,-190.00,0
Kepler-745 b,,,,,1.040000,0.278000,-0.104000,0,5849.00,106.52,-158.12,0
Kepler-745 b,,,,,1.605550,,,0,5654.67,155.53,-155.53,0
Kepler-745 b,0.0915000000,,,0,1.220000,0.196000,-0.176000,0,5782.00,78.00,-78.00,0
Kepler-745 b,0.0908000000,,,0,0.917000,0.353000,-0.078000,0,5880.00,157.00,-190.00,0
Kepler-746 b,,,,0,,,,,5094.34,100.56,-100.56,0
Kepler-746 b,0.0437000000,,,0,1.061000,0.166000,-0.128000,0,5473.00,103.00,-91.00,0
Kepler-746 b,,,,,,,,,5094.34,100.56,-100.56,0
Kepler-746 b,0.0450000000,,,0,1.012000,0.097000,-0.097000,0,5481.00,50.00,-50.00,0
Kepler-746 b,0.0437000000,,,0,1.061000,0.166000,-0.128000,0,5473.00,103.00,-91.00,0
Kepler-746 b,0.0437000000,,,0,1.061000,0.166000,-0.128000,0,5473.00,103.00,-91.00,0
Kepler-746 b,,,,,0.930000,0.101000,-0.069000,0,5418.00,87.09,-89.83,0
Kepler-746 b,0.0435000000,,,0,1.022000,0.129000,-0.129000,0,5405.00,108.00,-97.00,0
Kepler-747 b,0.1916000000,,,0,0.779000,0.239000,-0.079000,0,5123.00,169.00,-131.00,0
Kepler-747 b,,,,0,3.206680,,,0,4980.00,124.00,-124.00,0
Kepler-747 b,,,,,3.206680,,,0,4980.00,124.00,-124.00,0
Kepler-747 b,0.1916000000,,,0,0.779000,0.239000,-0.079000,0,5123.00,169.00,-131.00,0
Kepler-747 b,,,,,3.206680,,,0,4980.00,124.00,-124.00,0
Kepler-747 b,0.1930000000,,,0,0.770000,0.390000,-0.390000,0,5131.00,76.00,-76.00,0
Kepler-747 b,0.1916000000,,,0,0.779000,0.239000,-0.079000,0,5123.00,169.00,-131.00,0
Kepler-747 b,,,,,0.780000,0.042000,-0.042000,0,5096.00,70.39,-92.77,0
Kepler-747 b,0.1916000000,,,0,0.779000,0.080000,-0.088000,0,5123.00,168.00,-138.00,0
Kepler-748 b,,,,,1.487000,0.136000,-0.122000,0,5923.00,207.00,-207.00,0
Kepler-748 b,,,,,1.535910,,,0,5730.42,135.36,-135.36,0
Kepler-748 b,0.0745000000,,,0,0.961000,0.297000,-0.099000,0,5922.00,184.00,-205.00,0
Kepler-748 b,0.0745000000,,,0,0.961000,0.397000,-0.096000,0,5922.00,179.00,-206.00,0
Kepler-748 b,0.0745000000,,,0,0.961000,0.397000,-0.096000,0,5922.00,179.00,-206.00,0
Kepler-748 b,0.0745000000,,,0,0.961000,0.397000,-0.096000,0,5922.00,179.00,-206.00,0
Kepler-748 b,,,,0,1.535910,,,0,5730.42,135.36,-135.36,0
Kepler-748 b,0.0760000000,,,0,0.990000,0.300000,-0.300000,0,5665.00,200.00,-200.00,0
Kepler-748 b,,,,,1.100000,0.283000,-0.122000,0,5934.00,95.16,-141.93,0
Kepler-749 b,,,,,0.772455,,,0,4940.93,121.45,-121.45,0
Kepler-749 b,,,,,0.750000,0.056000,-0.055000,0,5009.00,218.03,-165.40,0
Kepler-749 b,0.1054000000,,,0,0.502000,0.025000,-0.035000,0,4719.00,129.00,-152.00,0
Kepler-749 b,0.1170000000,,,0,0.700000,0.022000,-0.022000,0,4922.00,73.00,-73.00,0
Kepler-749 b,,,,,0.772455,,,0,4940.93,121.45,-121.45,0
Kepler-749 b,0.1054000000,,,0,0.502000,0.025000,-0.035000,0,4719.00,129.00,-152.00,0
Kepler-749 b,0.1054000000,,,0,0.502000,0.025000,-0.035000,0,4719.00,129.00,-152.00,0
Kepler-749 b,,,,,0.789000,0.065000,-0.059000,0,4704.00,165.00,-165.00,0
Kepler-749 b,,,,0,0.772455,,,0,4940.93,121.45,-121.45,0
Kepler-749 b,0.1054000000,,,0,0.502000,0.023000,-0.029000,0,4719.00,131.00,-164.00,0
Kepler-75 b,,,,,0.962000,0.047000,-0.044000,0,5306.00,106.00,-106.00,0
Kepler-75 b,0.0800000000,0.0050000000,-0.0050000000,0,0.880000,0.040000,-0.040000,0,5330.00,120.00,-120.00,0
Kepler-75 b,0.0786000000,,,0,0.843000,0.051000,-0.044000,0,5332.00,102.00,-98.00,0
Kepler-75 b,0.0786000000,,,0,0.843000,0.045000,-0.045000,0,5332.00,106.00,-96.00,0
Kepler-75 b,,,,,0.977054,,,0,5160.00,123.00,-123.00,0
Kepler-75 b,,,,,0.977054,,,0,5160.00,123.00,-123.00,0
Kepler-75 b,0.0818000000,0.0012000000,-0.0012000000,0,0.890000,0.020000,-0.020000,0,5200.00,100.00,-100.00,0
Kepler-75 b,,,,,0.830000,0.034000,-0.032000,0,5206.00,40.85,-45.70,0
Kepler-75 b,0.0817300000,0.0009800000,-0.0009800000,0,0.948000,0.033000,-0.032000,0,5306.00,60.00,-60.00,0
Kepler-75 b,,,,0,0.977054,,,0,5160.00,123.00,-123.00,0
Kepler-75 b,0.0817000000,0.0012000000,-0.0012000000,0,0.890000,0.020000,-0.020000,0,5200.00,100.00,-100.00,0
Kepler-75 b,0.0770000000,,,0,0.770000,0.610000,-0.610000,0,5152.00,93.00,-93.00,0
Kepler-75 b,0.0786000000,,,0,0.843000,0.051000,-0.044000,0,5332.00,102.00,-98.00,0
Kepler-75 b,0.0786000000,,,0,0.843000,0.051000,-0.044000,0,5332.00,102.00,-98.00,0
Kepler-75 b,,,,,0.977054,,,0,5160.00,123.00,-123.00,0
Kepler-750 b,0.0910000000,,,0,1.020000,0.300000,-0.300000,0,6243.00,200.00,-200.00,0
Kepler-750 b,,,,0,1.363070,,,0,6025.52,38.64,-38.64,0
Kepler-750 b,0.0926000000,,,0,1.168000,0.660000,-0.147000,0,6495.00,169.00,-289.00,0
Kepler-750 b,,,,,1.363070,,,0,6025.52,38.64,-38.64,0
Kepler-750 b,0.0926000000,,,0,1.168000,0.660000,-0.147000,0,6495.00,169.00,-289.00,0
Kepler-750 b,0.0926000000,,,0,1.168000,0.660000,-0.147000,0,6495.00,169.00,-289.00,0
Kepler-750 b,,,,,1.363070,,,0,6025.52,38.64,-38.64,0
Kepler-750 b,0.0930000000,,,0,1.860000,0.259000,-0.481000,0,5897.00,79.00,-79.00,0
Kepler-750 b,,,,,1.403000,0.072000,-0.068000,0,5948.00,119.00,-119.00,0
Kepler-750 b,,,,,1.230000,0.425000,-0.158000,0,6160.00,90.96,-121.55,0
Kepler-750 b,0.0874200000,0.0007800000,-0.0007800000,0,1.363000,0.050000,-0.048000,0,5948.00,60.00,-60.00,0
Kepler-750 c,,,,0,1.363070,,,0,6025.52,38.64,-38.64,0
Kepler-750 c,0.0533000000,,,0,1.860000,0.259000,-0.481000,0,5897.00,79.00,-79.00,0
Kepler-750 c,0.0520000000,,,0,1.020000,0.300000,-0.300000,0,6243.00,200.00,-200.00,0
Kepler-750 c,0.0531000000,,,0,1.168000,0.660000,-0.147000,0,6495.00,169.00,-289.00,0
Kepler-750 c,0.0531000000,,,0,1.168000,0.660000,-0.147000,0,6495.00,169.00,-289.00,0
Kepler-750 c,,,,,1.363070,,,0,6025.52,38.64,-38.64,0
Kepler-750 c,,,,,1.230000,0.425000,-0.158000,0,6160.00,90.96,-121.55,0
Kepler-750 c,,,,,1.403000,0.072000,-0.068000,0,5948.00,119.00,-119.00,0
Kepler-750 c,0.0500900000,0.0004500000,-0.0004500000,0,1.363000,0.050000,-0.048000,0,5948.00,60.00,-60.00,0
Kepler-750 c,0.0531000000,,,0,1.168000,0.660000,-0.147000,0,6495.00,169.00,-289.00,0
Kepler-751 b,0.1263000000,,,0,0.966000,0.369000,-0.122000,0,5568.00,166.00,-145.00,0
Kepler-751 b,,,,,0.850000,0.065000,-0.059000,0,5566.00,195.00,-195.00,0
Kepler-751 b,,,,,0.866325,,,0,5327.00,122.00,-122.00,0
Kepler-751 b,,,,0,0.866325,,,0,5327.00,122.00,-122.00,0
Kepler-751 b,,,,,0.866325,,,0,5327.00,122.00,-122.00,0
Kepler-751 b,0.1263000000,,,0,0.966000,0.369000,-0.122000,0,5568.00,166.00,-145.00,0
Kepler-751 b,0.1250000000,,,0,0.950000,0.430000,-0.430000,0,5530.00,103.00,-103.00,0
Kepler-751 b,,,,,0.840000,0.076000,-0.058000,0,5387.00,131.81,-138.29,0
Kepler-751 b,0.1263000000,,,0,0.966000,0.369000,-0.122000,0,5568.00,166.00,-145.00,0
Kepler-751 b,0.1263000000,,,0,0.966000,0.261000,-0.141000,0,5568.00,166.00,-166.00,0
Kepler-752 b,0.1353000000,,,0,0.860000,0.372000,-0.070000,0,5687.00,168.00,-156.00,0
Kepler-752 b,,,,,0.830000,0.071000,-0.056000,0,5373.00,161.73,-107.25,0
Kepler-752 b,,,,,0.965766,,,0,5466.00,122.00,-122.00,0
Kepler-752 b,0.1350000000,,,0,0.850000,0.360000,-0.360000,0,5669.00,109.00,-109.00,0
Kepler-752 b,0.1353000000,,,0,0.860000,0.372000,-0.070000,0,5687.00,168.00,-156.00,0
Kepler-752 b,,,,,0.939000,0.084000,-0.075000,0,5688.00,199.00,-199.00,0
Kepler-752 b,0.1353000000,,,0,0.860000,0.372000,-0.070000,0,5687.00,168.00,-156.00,0
Kepler-752 b,,,,0,0.965766,,,0,5466.00,122.00,-122.00,0
Kepler-752 b,0.1353000000,,,0,0.860000,0.246000,-0.082000,0,5687.00,169.00,-169.00,0
Kepler-752 b,,,,,0.965766,,,0,5466.00,122.00,-122.00,0
Kepler-753 b,,,,,0.674610,,,0,4272.00,122.00,-122.00,0
Kepler-753 b,0.0508000000,,,0,0.520000,0.060000,-0.060000,0,3937.00,163.00,-61.00,0
Kepler-753 b,0.0508000000,,,0,0.520000,0.060000,-0.060000,0,3937.00,163.00,-61.00,0
Kepler-753 b,0.0508000000,,,0,0.520000,0.060000,-0.060000,0,3937.00,163.00,-61.00,0
Kepler-753 b,0.0540000000,,,0,0.632000,0.025000,-0.031000,0,4252.00,84.00,-84.00,0
Kepler-753 b,,,,,0.674610,,,0,4272.00,122.00,-122.00,0
Kepler-753 b,,,,0,0.674610,,,0,4272.00,122.00,-122.00,0
Kepler-753 b,0.0530000000,,,0,0.562000,0.012000,-0.012000,0,4299.00,62.00,-62.00,0
Kepler-753 b,,,,,0.644000,0.027000,-0.026000,0,4251.00,85.00,-85.00,0
Kepler-753 b,,,,,0.650000,0.018000,-0.022000,0,4346.00,51.36,-39.68,0
Kepler-754 b,,,,0,1.485070,,,0,6016.43,166.97,-166.97,0
Kepler-754 b,0.1160000000,,,0,0.966000,0.381000,-0.101000,0,5959.00,166.00,-187.00,0
Kepler-754 b,0.1160000000,,,0,0.966000,0.381000,-0.101000,0,5959.00,166.00,-187.00,0
Kepler-754 b,0.1160000000,,,0,0.966000,0.381000,-0.101000,0,5959.00,166.00,-187.00,0
Kepler-754 b,,,,,1.604000,0.147000,-0.132000,0,5961.00,209.00,-209.00,0
Kepler-754 b,0.1160000000,,,0,0.966000,0.287000,-0.123000,0,5959.00,167.00,-188.00,0
Kepler-754 b,,,,,1.080000,0.258000,-0.120000,0,5935.00,126.07,-181.97,0
Kepler-754 b,0.1170000000,,,0,0.970000,0.400000,-0.400000,0,5952.00,118.00,-118.00,0
Kepler-755 b,,,,0,0.743554,,,0,5146.47,182.64,-182.64,0
Kepler-755 b,,,,,0.743554,,,0,5146.47,182.64,-182.64,0
Kepler-755 b,,,,,0.830000,0.036000,-0.034000,0,5067.00,101.00,-101.00,0
Kepler-755 b,0.0215600000,0.0002300000,-0.0002300000,0,0.821000,0.023000,-0.022000,0,5067.00,60.00,-60.00,0
Kepler-755 b,0.0207000000,,,0,0.771000,0.969000,-0.080000,0,5095.00,157.00,-136.00,0
Kepler-755 b,0.0207000000,,,0,0.771000,0.969000,-0.080000,0,5095.00,157.00,-136.00,0
Kepler-755 b,0.0207000000,,,0,0.771000,0.969000,-0.080000,0,5095.00,157.00,-136.00,0
Kepler-755 b,0.0214000000,,,0,0.766000,0.051000,-0.037000,0,5041.00,100.00,-100.00,0
Kepler-755 b,,,,,0.770000,0.022000,-0.021000,0,5043.00,89.62,-83.54,0
Kepler-755 b,0.0210000000,,,0,0.760000,0.550000,-0.550000,0,5088.00,78.00,-78.00,0
Kepler-755 b,,,,,0.743554,,,0,5146.47,182.64,-182.64,0
Kepler-755 c,,,,,0.770000,0.022000,-0.021000,0,5043.00,89.62,-83.54,0
Kepler-755 c,0.0355000000,,,0,0.771000,0.969000,-0.080000,0,5095.00,157.00,-136.00,0
Kepler-755 c,0.0370000000,0.0004000000,-0.0004000000,0,0.821000,0.023000,-0.022000,0,5067.00,60.00,-60.00,0
Kepler-755 c,0.0360000000,,,0,0.760000,0.550000,-0.550000,0,5088.00,78.00,-78.00,0
Kepler-755 c,,,,0,0.743554,,,0,5146.47,182.64,-182.64,0
Kepler-755 c,0.0355000000,,,0,0.771000,0.969000,-0.080000,0,5095.00,157.00,-136.00,0
Kepler-755 c,,,,,0.743554,,,0,5146.47,182.64,-182.64,0
Kepler-755 c,0.0355000000,,,0,0.771000,0.969000,-0.080000,0,5095.00,157.00,-136.00,0
Kepler-755 c,,,,,0.830000,0.036000,-0.034000,0,5067.00,101.00,-101.00,0
Kepler-755 c,,,,,0.743554,,,0,5146.47,182.64,-182.64,0
Kepler-755 c,0.0367000000,,,0,0.766000,0.051000,-0.037000,0,5041.00,100.00,-100.00,0
Kepler-756 b,0.0217000000,,,0,0.827000,0.344000,-0.065000,0,5573.00,169.00,-143.00,0
Kepler-756 b,0.0217000000,,,0,0.827000,0.344000,-0.065000,0,5573.00,169.00,-143.00,0
Kepler-756 b,,,,,0.790000,0.057000,-0.066000,0,5282.00,97.87,-62.48,0
Kepler-756 b,,,,0,,,,,,,,
Kepler-756 b,0.0217000000,,,0,0.827000,0.344000,-0.065000,0,5573.00,169.00,-143.00,0
Kepler-756 b,,,,,,,,,,,,
Kepler-756 b,0.0220000000,,,0,0.810000,0.320000,-0.320000,0,5564.00,96.00,-96.00,0
Kepler-756 b,0.0219000000,,,0,1.107000,0.161000,-0.161000,0,5553.00,74.00,-74.00,0
Kepler-757 b,,,,0,1.247850,,,0,5667.00,122.00,-122.00,0
Kepler-757 b,0.0191000000,,,0,0.806000,0.287000,-0.063000,0,5559.00,155.00,-145.00,0
